LOB,Client,SurveyDate,ReqOrRec,DateIssued,RequiredByDate,RiskImprovementTitle,Status,StatusDate,RiskEngineer,Underwriter,DaysToComplete,IsOpen,DaysOverdue,HasDeadline,LeadTimeDays,RiskCategory,EngineerLoad,ClientOpenImprovements
Property,18DBDFF9161E4358081672961CA5D1EF,2024-02-07,Requirement,2024-03-05,2024-05-05,Compartmentation,No Response,2024-03-05,FBD1E7BA9564863B88D5C43CB833AFAF,DEAA993ADB5BB29DE13F501A8E623BE4,0.0,True,471.0,True,61.0,Other,414,5
Property,18DBDFF9161E4358081672961CA5D1EF,2024-02-07,Requirement,2024-03-05,2024-05-05,Compartmentation,No Response,2024-03-05,FBD1E7BA9564863B88D5C43CB833AFAF,DEAA993ADB5BB29DE13F501A8E623BE4,0.0,True,471.0,True,61.0,Other,414,5
Property,18DBDFF9161E4358081672961CA5D1EF,2024-02-07,Requirement,2024-03-05,2024-05-05,Construction,No Response,2024-03-05,FBD1E7BA9564863B88D5C43CB833AFAF,DEAA993ADB5BB29DE13F501A8E623BE4,0.0,True,471.0,True,61.0,Other,414,5
Property,18DBDFF9161E4358081672961CA5D1EF,2024-02-07,Requirement,2024-03-05,2024-05-05,Process_Hazards,No Response,2024-03-05,FBD1E7BA9564863B88D5C43CB833AFAF,DEAA993ADB5BB29DE13F501A8E623BE4,0.0,True,471.0,True,61.0,Other,414,5
Property,18DBDFF9161E4358081672961CA5D1EF,2024-02-07,Requirement,2024-03-05,2024-05-05,External_Storage,No Response,2024-03-05,FBD1E7BA9564863B88D5C43CB833AFAF,DEAA993ADB5BB29DE13F501A8E623BE4,0.0,True,471.0,True,61.0,Other,414,5
Property,BB18B97E40330DA28B9C318E2BECC18D,2024-02-19,Requirement,2024-02-26,2024-04-01,Sprinkler_Protection,Completed Not Verified,2024-04-12,5CE8266757B27623F18AB526111231B6,79CBA1185463850DEDBA31F172F1DC5B,46.0,True,505.0,True,35.0,Other,310,9
Property,BB18B97E40330DA28B9C318E2BECC18D,2024-02-19,Requirement,2024-02-26,2024-04-01,Process_Hazards,Completed Not Verified,2024-04-12,5CE8266757B27623F18AB526111231B6,79CBA1185463850DEDBA31F172F1DC5B,46.0,True,505.0,True,35.0,Other,310,9
Property,BB18B97E40330DA28B9C318E2BECC18D,2024-02-19,Requirement,2024-02-26,2024-03-20,Fire_Safety_Management,Completed Not Verified,2024-04-12,5CE8266757B27623F18AB526111231B6,79CBA1185463850DEDBA31F172F1DC5B,46.0,True,517.0,True,23.0,Other,310,9
Property,BB18B97E40330DA28B9C318E2BECC18D,2024-02-19,Requirement,2024-02-26,2024-03-20,Flammable_Liquids,Completed Not Verified,2024-04-12,5CE8266757B27623F18AB526111231B6,79CBA1185463850DEDBA31F172F1DC5B,46.0,True,517.0,True,23.0,Other,310,9
Property,BB18B97E40330DA28B9C318E2BECC18D,2024-02-19,Requirement,2024-02-26,2024-05-20,Emergency_Response,In Process,,5CE8266757B27623F18AB526111231B6,79CBA1185463850DEDBA31F172F1DC5B,,True,456.0,True,84.0,Other,310,9
Property,BB18B97E40330DA28B9C318E2BECC18D,2024-02-19,Requirement,2024-02-26,2024-05-20,Special_Fixed_Fire_Protection,In Process,2024-04-22,5CE8266757B27623F18AB526111231B6,79CBA1185463850DEDBA31F172F1DC5B,56.0,True,456.0,True,84.0,Other,310,9
Property,BB18B97E40330DA28B9C318E2BECC18D,2024-02-19,Requirement,2024-02-26,,Sprinkler_Protection,Completed Not Verified,2024-04-22,5CE8266757B27623F18AB526111231B6,79CBA1185463850DEDBA31F172F1DC5B,56.0,True,0.0,False,,Other,310,9
Property,BB18B97E40330DA28B9C318E2BECC18D,2024-02-19,Recommendation,2024-02-26,,Storage_Hazards,In Process,2024-07-18,5CE8266757B27623F18AB526111231B6,79CBA1185463850DEDBA31F172F1DC5B,143.0,True,0.0,False,,Other,310,9
Property,BB18B97E40330DA28B9C318E2BECC18D,2024-02-19,Recommendation,2024-02-26,,Special_Fixed_Fire_Protection,No Response,,5CE8266757B27623F18AB526111231B6,79CBA1185463850DEDBA31F172F1DC5B,,True,0.0,False,,Other,310,9
Motor,E4A98100BF24B7041CDF69825432297A,2024-05-22,Recommendation,2024-06-28,,Fleet_Risk_Management,In Process,,24D22E03AFB23EDB45C6C8CFA16A280E,DEAA993ADB5BB29DE13F501A8E623BE4,,True,0.0,False,,Other,23,4
Motor,E4A98100BF24B7041CDF69825432297A,2024-05-22,Recommendation,2024-06-28,,Fleet_Risk_Management,In Process,,24D22E03AFB23EDB45C6C8CFA16A280E,DEAA993ADB5BB29DE13F501A8E623BE4,,True,0.0,False,,Other,23,4
Motor,E4A98100BF24B7041CDF69825432297A,2024-05-22,Recommendation,2024-06-28,,Fleet_Risk_Management,In Process,,24D22E03AFB23EDB45C6C8CFA16A280E,DEAA993ADB5BB29DE13F501A8E623BE4,,True,0.0,False,,Other,23,4
Motor,E4A98100BF24B7041CDF69825432297A,2024-05-22,Recommendation,2024-06-28,,Fleet_Risk_Management,In Process,,24D22E03AFB23EDB45C6C8CFA16A280E,DEAA993ADB5BB29DE13F501A8E623BE4,,True,0.0,False,,Other,23,4
Property,2CF5A34DBD92E359B5D62683C1AE1B68,2022-12-05,Requirement,2023-01-03,2023-04-03,Compartmentation,Completed Verified,2023-07-10,6B712DA7B7CCF80851BEB06DE6C32E6C,A12A3079E14CED46E69BA52B8A90B21A,188.0,True,869.0,True,90.0,Other,188,17
Property,2CF5A34DBD92E359B5D62683C1AE1B68,2022-12-05,Recommendation,2022-01-03,,Contractor_Controls,Completed Not Verified,2023-07-10,6B712DA7B7CCF80851BEB06DE6C32E6C,A12A3079E14CED46E69BA52B8A90B21A,553.0,True,0.0,False,,Other,188,17
Property,2CF5A34DBD92E359B5D62683C1AE1B68,2022-12-05,Recommendation,2023-01-03,,Contractor_Controls,Completed Not Verified,2023-04-28,6B712DA7B7CCF80851BEB06DE6C32E6C,A12A3079E14CED46E69BA52B8A90B21A,115.0,True,0.0,False,,Other,188,17
Property,2CF5A34DBD92E359B5D62683C1AE1B68,2022-12-05,Recommendation,2023-01-03,,Automatic_Fire_Detection,Completed Verified,2023-04-28,6B712DA7B7CCF80851BEB06DE6C32E6C,A12A3079E14CED46E69BA52B8A90B21A,115.0,True,0.0,False,,Other,188,17
Property,2CF5A34DBD92E359B5D62683C1AE1B68,2022-12-06,Requirement,2023-01-03,2023-02-03,Fire_Safety_Management,Completed Not Verified,2023-02-13,6B712DA7B7CCF80851BEB06DE6C32E6C,A12A3079E14CED46E69BA52B8A90B21A,41.0,True,928.0,True,31.0,Other,188,17
Property,2CF5A34DBD92E359B5D62683C1AE1B68,2022-12-06,Requirement,2023-01-03,2023-04-03,General_Maintenance,Completed Not Verified,2023-07-10,5CE8266757B27623F18AB526111231B6,A12A3079E14CED46E69BA52B8A90B21A,188.0,True,869.0,True,90.0,Other,310,17
Property,2CF5A34DBD92E359B5D62683C1AE1B68,2022-12-06,Requirement,2023-01-03,2023-04-03,Other_Perils,No Plans Agreed,2023-07-10,6B712DA7B7CCF80851BEB06DE6C32E6C,A12A3079E14CED46E69BA52B8A90B21A,188.0,True,869.0,True,90.0,Other,188,17
Property,2CF5A34DBD92E359B5D62683C1AE1B68,2023-01-19,Requirement,2023-02-02,2023-04-30,Security,Completed Not Verified,2023-02-13,6B712DA7B7CCF80851BEB06DE6C32E6C,A12A3079E14CED46E69BA52B8A90B21A,11.0,True,842.0,True,87.0,Security,188,17
Property,2CF5A34DBD92E359B5D62683C1AE1B68,2023-01-19,Recommendation,2023-02-02,,Fire_Safety_Management,Completed Not Verified,2023-07-10,6B712DA7B7CCF80851BEB06DE6C32E6C,A12A3079E14CED46E69BA52B8A90B21A,158.0,True,0.0,False,,Other,188,17
Property,2CF5A34DBD92E359B5D62683C1AE1B68,2023-01-19,Recommendation,2023-02-02,,Contractor_Controls,Completed Not Verified,,6B712DA7B7CCF80851BEB06DE6C32E6C,A12A3079E14CED46E69BA52B8A90B21A,,True,0.0,False,,Other,188,17
Property,2CF5A34DBD92E359B5D62683C1AE1B68,2023-01-19,Recommendation,2023-02-02,,Contractor_Controls,Completed Not Verified,2023-07-10,6B712DA7B7CCF80851BEB06DE6C32E6C,A12A3079E14CED46E69BA52B8A90B21A,158.0,True,0.0,False,,Other,188,17
Property,2CF5A34DBD92E359B5D62683C1AE1B68,2023-02-07,Requirement,2023-03-01,2023-03-31,Fire_Safety_Management,Completed Not Verified,2023-07-10,6B712DA7B7CCF80851BEB06DE6C32E6C,A12A3079E14CED46E69BA52B8A90B21A,131.0,True,872.0,True,30.0,Other,188,17
Property,2CF5A34DBD92E359B5D62683C1AE1B68,2023-02-07,Requirement,2023-03-01,2023-03-31,Fire_Safety_Management,Completed Not Verified,2023-07-10,6B712DA7B7CCF80851BEB06DE6C32E6C,A12A3079E14CED46E69BA52B8A90B21A,131.0,True,872.0,True,30.0,Other,188,17
Property,2CF5A34DBD92E359B5D62683C1AE1B68,2023-02-07,Requirement,2023-03-01,2023-03-31,Security and Fire  Safety,Completed Not Verified,2023-07-10,6B712DA7B7CCF80851BEB06DE6C32E6C,A12A3079E14CED46E69BA52B8A90B21A,131.0,True,872.0,True,30.0,Security,188,17
Property,2CF5A34DBD92E359B5D62683C1AE1B68,2023-02-07,Recommendation,2023-03-01,,Housekeeping,Completed Not Verified,2023-07-10,6B712DA7B7CCF80851BEB06DE6C32E6C,A12A3079E14CED46E69BA52B8A90B21A,131.0,True,0.0,False,,Housekeeping,188,17
Property,2CF5A34DBD92E359B5D62683C1AE1B68,2023-02-07,Recommendation,2023-03-01,,Contractor_Controls,Completed Not Verified,2023-07-10,6B712DA7B7CCF80851BEB06DE6C32E6C,A12A3079E14CED46E69BA52B8A90B21A,131.0,True,0.0,False,,Other,188,17
Property,2CF5A34DBD92E359B5D62683C1AE1B68,2023-02-07,Recommendation,2023-03-01,,Fire_Safety_Management,Completed Not Verified,2023-07-10,6B712DA7B7CCF80851BEB06DE6C32E6C,A12A3079E14CED46E69BA52B8A90B21A,131.0,True,0.0,False,,Other,188,17
Property,E3C139F5FEE0AF439C0AAF96346A3E9B,2023-06-21,Requirement,,2023-08-20,Housekeeping,In Process,2023-07-12,90581D96B500FD2D3FD701A583409CB8,3138B8E6061FDF7CFAAA79279175CBCD,,True,730.0,True,,Housekeeping,34,9
Property,E3C139F5FEE0AF439C0AAF96346A3E9B,2023-06-21,Requirement,,2023-08-20,Storage_Hazards,In Process,2023-07-12,90581D96B500FD2D3FD701A583409CB8,3138B8E6061FDF7CFAAA79279175CBCD,,True,730.0,True,,Other,34,9
Liability,E3C139F5FEE0AF439C0AAF96346A3E9B,2023-06-21,Requirement,,2023-08-20,Storage_Hazards,In Process,2023-07-12,90581D96B500FD2D3FD701A583409CB8,D3D4C5DEB455AC79DD5FF47C88BD65D9,,True,730.0,True,,Other,34,9
Property,E3C139F5FEE0AF439C0AAF96346A3E9B,2023-06-21,Recommendation,,,Management_of_Change,No Plans Agreed,2023-07-12,90581D96B500FD2D3FD701A583409CB8,3138B8E6061FDF7CFAAA79279175CBCD,,True,0.0,False,,Other,34,9
Property,E3C139F5FEE0AF439C0AAF96346A3E9B,2023-06-21,Recommendation,,,General_Maintenance,No Plans Agreed,2023-07-12,90581D96B500FD2D3FD701A583409CB8,3138B8E6061FDF7CFAAA79279175CBCD,,True,0.0,False,,Other,34,9
Property,E3C139F5FEE0AF439C0AAF96346A3E9B,2023-06-23,Requirement,,2023-08-20,Housekeeping,In Process,2023-07-12,90581D96B500FD2D3FD701A583409CB8,3138B8E6061FDF7CFAAA79279175CBCD,,True,730.0,True,,Housekeeping,34,9
Liability,E3C139F5FEE0AF439C0AAF96346A3E9B,2023-06-23,Requirement,,2023-08-20,Emergency_Response,In Process,2023-07-12,90581D96B500FD2D3FD701A583409CB8,D3D4C5DEB455AC79DD5FF47C88BD65D9,,True,730.0,True,,Other,34,9
Property,E3C139F5FEE0AF439C0AAF96346A3E9B,2023-06-23,Requirement,,2023-08-20,Electrical_Maintenance,In Process,2023-07-12,90581D96B500FD2D3FD701A583409CB8,3138B8E6061FDF7CFAAA79279175CBCD,,True,730.0,True,,Other,34,9
Property,E3C139F5FEE0AF439C0AAF96346A3E9B,2023-06-23,Recommendation,,,Housekeeping,No Plans Agreed,2023-07-12,90581D96B500FD2D3FD701A583409CB8,3138B8E6061FDF7CFAAA79279175CBCD,,True,0.0,False,,Housekeeping,34,9
Liability,C05813531344B6C3D8A67492DE2BD456,2022-06-21,Recommendation,2022-06-23,,Process_Hazards_-_Casualty,Completed Verified,,7B6166324DC52F374D908E03602B1DAF,6848AE6F8E786062F1B23476C9ECD258,,True,0.0,False,,Other,14,6
Liability,C05813531344B6C3D8A67492DE2BD456,2022-06-21,Recommendation,2022-06-23,,Process_Hazards_-_Casualty,Completed Verified,,7B6166324DC52F374D908E03602B1DAF,6848AE6F8E786062F1B23476C9ECD258,,True,0.0,False,,Other,14,6
Liability,C05813531344B6C3D8A67492DE2BD456,2022-06-21,Recommendation,2022-06-23,,Process_Hazards,Completed Verified,,7B6166324DC52F374D908E03602B1DAF,6848AE6F8E786062F1B23476C9ECD258,,True,0.0,False,,Other,14,6
Liability,C05813531344B6C3D8A67492DE2BD456,2022-06-21,Recommendation,2022-06-23,,Process_Hazards,Completed Verified,,7B6166324DC52F374D908E03602B1DAF,6848AE6F8E786062F1B23476C9ECD258,,True,0.0,False,,Other,14,6
Liability,C05813531344B6C3D8A67492DE2BD456,2022-06-21,Recommendation,2022-06-23,,Process_Hazards,Completed Verified,,7B6166324DC52F374D908E03602B1DAF,6848AE6F8E786062F1B23476C9ECD258,,True,0.0,False,,Other,14,6
Liability,C05813531344B6C3D8A67492DE2BD456,2022-06-21,Recommendation,2022-06-23,,Process_Hazards,Completed Verified,,7B6166324DC52F374D908E03602B1DAF,6848AE6F8E786062F1B23476C9ECD258,,True,0.0,False,,Other,14,6
Property,EDD02A662CBBE87CD975D66F8DBC4185,2021-07-12,Recommendation,2021-08-04,,Compartmentation,Completed Verified,2021-09-24,FBD1E7BA9564863B88D5C43CB833AFAF,C6CCE58F32CB59A6162853C797F5AE77,51.0,True,0.0,False,,Other,414,1
Property,09830FC66F03FC5FCC2040445F5221DE,2021-10-05,Recommendation,2021-10-28,,Management_of_Change,Under Review,2022-03-02,6B712DA7B7CCF80851BEB06DE6C32E6C,F4A5F77DBC261A64BD853D05F8410365,125.0,True,0.0,False,,Other,188,7
Property,09830FC66F03FC5FCC2040445F5221DE,2021-10-05,Recommendation,2021-10-28,,General_Maintenance,Under Review,2022-03-01,6B712DA7B7CCF80851BEB06DE6C32E6C,F4A5F77DBC261A64BD853D05F8410365,124.0,True,0.0,False,,Other,188,7
Property,09830FC66F03FC5FCC2040445F5221DE,2021-10-05,Recommendation,2021-10-28,,Electrical_Maintenance,In Process,2022-03-01,6B712DA7B7CCF80851BEB06DE6C32E6C,F4A5F77DBC261A64BD853D05F8410365,124.0,True,0.0,False,,Other,188,7
Property,09830FC66F03FC5FCC2040445F5221DE,2021-10-05,Recommendation,2021-10-28,,Process_Hazards,No Response,2023-02-13,6B712DA7B7CCF80851BEB06DE6C32E6C,F4A5F77DBC261A64BD853D05F8410365,473.0,True,0.0,False,,Other,188,7
Property,09830FC66F03FC5FCC2040445F5221DE,2021-10-21,Recommendation,2021-11-22,,Fire_Safety_Management,Completed Verified,2022-03-02,6B712DA7B7CCF80851BEB06DE6C32E6C,F4A5F77DBC261A64BD853D05F8410365,100.0,True,0.0,False,,Other,188,7
Property,09830FC66F03FC5FCC2040445F5221DE,2021-10-21,Recommendation,2021-11-22,,General_Maintenance,Completed Verified,2022-03-02,6B712DA7B7CCF80851BEB06DE6C32E6C,F4A5F77DBC261A64BD853D05F8410365,100.0,True,0.0,False,,Other,188,7
Property,09830FC66F03FC5FCC2040445F5221DE,2021-10-21,Recommendation,2021-11-22,,Business_Continuity,In Process,2022-03-02,6B712DA7B7CCF80851BEB06DE6C32E6C,F4A5F77DBC261A64BD853D05F8410365,100.0,True,0.0,False,,Other,188,7
Property,A549B5C1325632AF2BA989B3586A7B4A,2021-12-02,Requirement,2022-02-07,2022-03-07,Housekeeping,No Response,,92A54B358B4CF53CCA4095E4697E1004,307FED5E5D71228A4A59DDB546FD431C,,True,1261.0,True,28.0,Housekeeping,254,6
Property,A549B5C1325632AF2BA989B3586A7B4A,2021-12-02,Requirement,2022-02-07,2022-03-07,External_Storage,No Response,,92A54B358B4CF53CCA4095E4697E1004,307FED5E5D71228A4A59DDB546FD431C,,True,1261.0,True,28.0,Other,254,6
Property,A549B5C1325632AF2BA989B3586A7B4A,2021-12-02,Requirement,2022-02-07,2022-03-07,Housekeeping,No Response,,92A54B358B4CF53CCA4095E4697E1004,307FED5E5D71228A4A59DDB546FD431C,,True,1261.0,True,28.0,Housekeeping,254,6
Property,A549B5C1325632AF2BA989B3586A7B4A,2021-12-02,Recommendation,2022-02-07,,Fire_Safety_Management,No Response,,92A54B358B4CF53CCA4095E4697E1004,307FED5E5D71228A4A59DDB546FD431C,,True,0.0,False,,Other,254,6
Property,A549B5C1325632AF2BA989B3586A7B4A,2021-12-02,Recommendation,2022-02-07,,Electrical_Maintenance,No Response,,92A54B358B4CF53CCA4095E4697E1004,307FED5E5D71228A4A59DDB546FD431C,,True,0.0,False,,Other,254,6
Property,A549B5C1325632AF2BA989B3586A7B4A,2021-12-02,Recommendation,2022-02-07,,General_Maintenance,No Response,,92A54B358B4CF53CCA4095E4697E1004,307FED5E5D71228A4A59DDB546FD431C,,True,0.0,False,,Other,254,6
Property,0F411304150D0A28270FB9BCB1146E86,2022-06-01,Recommendation,2022-06-01,,General_Maintenance,No Response,,6B712DA7B7CCF80851BEB06DE6C32E6C,3A52F3C22ED6FCDE5BF696A6C02C9E73,,True,0.0,False,,Other,188,1
Property,6C057132C4FE6D53449DB4BB98D48374,2024-03-15,Requirement,2024-04-04,2024-06-04,Housekeeping,In Process,,C17D19F7520BE36ADDBEB5D2C76AB7CF,E99C19DEC2B574BC5D4990504F6CF550,,True,441.0,True,61.0,Housekeeping,21,15
Property,6C057132C4FE6D53449DB4BB98D48374,2024-03-15,Requirement,2024-04-04,2024-06-04,Storage_Hazards,In Process,,C17D19F7520BE36ADDBEB5D2C76AB7CF,E99C19DEC2B574BC5D4990504F6CF550,,True,441.0,True,61.0,Other,21,15
Property,6C057132C4FE6D53449DB4BB98D48374,2024-03-15,Requirement,2024-04-04,2024-06-04,Construction,In Process,,C17D19F7520BE36ADDBEB5D2C76AB7CF,E99C19DEC2B574BC5D4990504F6CF550,,True,441.0,True,61.0,Other,21,15
Property,6C057132C4FE6D53449DB4BB98D48374,2024-03-15,Requirement,2024-04-04,2024-06-04,Security,In Process,,C17D19F7520BE36ADDBEB5D2C76AB7CF,E99C19DEC2B574BC5D4990504F6CF550,,True,441.0,True,61.0,Security,21,15
Property,6C057132C4FE6D53449DB4BB98D48374,2024-03-15,Requirement,2024-04-04,2024-06-04,General_Maintenance,In Process,,C17D19F7520BE36ADDBEB5D2C76AB7CF,E99C19DEC2B574BC5D4990504F6CF550,,True,441.0,True,61.0,Other,21,15
Property,6C057132C4FE6D53449DB4BB98D48374,2024-03-15,Requirement,2024-04-04,2024-06-04,Fire_Service_and_Water_Supplies,In Process,,C17D19F7520BE36ADDBEB5D2C76AB7CF,E99C19DEC2B574BC5D4990504F6CF550,,True,441.0,True,61.0,Other,21,15
Property,6C057132C4FE6D53449DB4BB98D48374,2024-03-15,Requirement,2024-04-04,2024-06-04,Housekeeping,In Process,,C17D19F7520BE36ADDBEB5D2C76AB7CF,E99C19DEC2B574BC5D4990504F6CF550,,True,441.0,True,61.0,Housekeeping,21,15
Property,6C057132C4FE6D53449DB4BB98D48374,2024-03-15,Requirement,2024-04-04,2024-06-04,General_Maintenance,In Process,,C17D19F7520BE36ADDBEB5D2C76AB7CF,E99C19DEC2B574BC5D4990504F6CF550,,True,441.0,True,61.0,Other,21,15
Property,6C057132C4FE6D53449DB4BB98D48374,2024-03-15,Requirement,2024-04-04,2024-06-04,Compartmentation,In Process,,C17D19F7520BE36ADDBEB5D2C76AB7CF,E99C19DEC2B574BC5D4990504F6CF550,,True,441.0,True,61.0,Other,21,15
Property,6C057132C4FE6D53449DB4BB98D48374,2024-02-15,Requirement,2024-04-04,2024-06-04,General_Maintenance,In Process,,C17D19F7520BE36ADDBEB5D2C76AB7CF,E99C19DEC2B574BC5D4990504F6CF550,,True,441.0,True,61.0,Other,21,15
Property,6C057132C4FE6D53449DB4BB98D48374,2024-02-15,Requirement,2024-04-04,2024-06-04,Construction,In Process,,C17D19F7520BE36ADDBEB5D2C76AB7CF,E99C19DEC2B574BC5D4990504F6CF550,,True,441.0,True,61.0,Other,21,15
Property,6C057132C4FE6D53449DB4BB98D48374,2024-02-15,Requirement,2024-04-04,2024-06-04,General_Maintenance,In Process,,C17D19F7520BE36ADDBEB5D2C76AB7CF,E99C19DEC2B574BC5D4990504F6CF550,,True,441.0,True,61.0,Other,21,15
Property,6C057132C4FE6D53449DB4BB98D48374,2024-02-15,Requirement,2024-04-04,2024-06-04,Inspections,In Process,,C17D19F7520BE36ADDBEB5D2C76AB7CF,E99C19DEC2B574BC5D4990504F6CF550,,True,441.0,True,61.0,Other,21,15
Property,6C057132C4FE6D53449DB4BB98D48374,2024-02-15,Requirement,2024-04-04,2024-06-04,External_Storage,In Process,,C17D19F7520BE36ADDBEB5D2C76AB7CF,E99C19DEC2B574BC5D4990504F6CF550,,True,441.0,True,61.0,Other,21,15
Property,6C057132C4FE6D53449DB4BB98D48374,2024-02-15,Requirement,2024-04-04,2024-06-04,Compartmentation,In Process,,C17D19F7520BE36ADDBEB5D2C76AB7CF,E99C19DEC2B574BC5D4990504F6CF550,,True,441.0,True,61.0,Other,21,15
Property,1D3AC56972D68DEC3B33A04C1FF7647D,2023-07-24,Requirement,,2023-09-04,Fire_Safety_Management,No Response,,3754385271C4F2A2648B471683D21149,A06B33D1EA28E90733617EC889D4E76E,,True,715.0,True,,Other,1,1
Motor,EEBD8071ED2C2AB41AB9C8B9C51B5158,2024-02-06,Recommendation,2024-02-08,2024-09-08,Management_of_Change,In Process,2024-02-26,534AC75C2E8AC3E3FE7BC32BB8C6E34A,A12A3079E14CED46E69BA52B8A90B21A,18.0,True,345.0,True,213.0,Other,79,4
Motor,EEBD8071ED2C2AB41AB9C8B9C51B5158,2024-02-06,Recommendation,2024-02-08,2024-02-22,Root_Cause,Completed Verified,2024-02-26,534AC75C2E8AC3E3FE7BC32BB8C6E34A,A12A3079E14CED46E69BA52B8A90B21A,18.0,True,544.0,True,14.0,Other,79,4
Motor,EEBD8071ED2C2AB41AB9C8B9C51B5158,2024-02-06,Recommendation,2024-02-08,2024-09-08,Workplace_Transport,In Process,2024-02-26,534AC75C2E8AC3E3FE7BC32BB8C6E34A,A12A3079E14CED46E69BA52B8A90B21A,18.0,True,345.0,True,213.0,Other,79,4
Motor,EEBD8071ED2C2AB41AB9C8B9C51B5158,2024-02-06,Recommendation,2024-02-08,2024-09-08,Workplace_Transport,In Process,2024-02-26,534AC75C2E8AC3E3FE7BC32BB8C6E34A,A12A3079E14CED46E69BA52B8A90B21A,18.0,True,345.0,True,213.0,Other,79,4
Liability,1B2AE3608C4EAF2C345FCAAFD7E929B4,2020-11-02,Requirement,2020-11-04,2021-01-31,Process_Hazards,Completed Not Verified,2022-12-21,5CE8266757B27623F18AB526111231B6,4D63EC1AA4C46738107033714ADF7189,777.0,True,1661.0,True,88.0,Other,310,9
Liability,1B2AE3608C4EAF2C345FCAAFD7E929B4,2020-11-02,Requirement,2020-11-04,2020-12-05,Storage_Hazards,Completed Verified,2022-12-21,5CE8266757B27623F18AB526111231B6,4D63EC1AA4C46738107033714ADF7189,777.0,True,1718.0,True,31.0,Other,310,9
Liability,1B2AE3608C4EAF2C345FCAAFD7E929B4,2020-11-02,Requirement,2020-11-04,2021-01-31,Management_of_Change,Completed Verified,2022-12-21,5CE8266757B27623F18AB526111231B6,4D63EC1AA4C46738107033714ADF7189,777.0,True,1661.0,True,88.0,Other,310,9
Property,1B2AE3608C4EAF2C345FCAAFD7E929B4,2020-11-02,Requirement,2020-11-04,2021-01-15,Fire_Safety_Management,Completed Verified,2022-12-20,5CE8266757B27623F18AB526111231B6,79CBA1185463850DEDBA31F172F1DC5B,776.0,True,1677.0,True,72.0,Other,310,9
Property,1B2AE3608C4EAF2C345FCAAFD7E929B4,2020-11-02,Requirement,2020-11-04,2021-01-15,Flammable_Liquids,Completed Verified,2022-12-20,5CE8266757B27623F18AB526111231B6,79CBA1185463850DEDBA31F172F1DC5B,776.0,True,1677.0,True,72.0,Other,310,9
Property,1B2AE3608C4EAF2C345FCAAFD7E929B4,2020-11-02,Requirement,2020-11-04,2021-02-01,Storage_Hazards,Completed Verified,2022-12-20,5CE8266757B27623F18AB526111231B6,79CBA1185463850DEDBA31F172F1DC5B,776.0,True,1660.0,True,89.0,Other,310,9
Property,1B2AE3608C4EAF2C345FCAAFD7E929B4,2020-11-02,Requirement,2020-11-04,2021-11-04,Storage_Hazards,Completed Verified,2022-12-20,5CE8266757B27623F18AB526111231B6,79CBA1185463850DEDBA31F172F1DC5B,776.0,True,1384.0,True,365.0,Other,310,9
Liability,1B2AE3608C4EAF2C345FCAAFD7E929B4,2020-11-02,Recommendation,2020-11-04,,Storage_Hazards,Completed Verified,2022-12-21,5CE8266757B27623F18AB526111231B6,4D63EC1AA4C46738107033714ADF7189,777.0,True,0.0,False,,Other,310,9
Liability,1B2AE3608C4EAF2C345FCAAFD7E929B4,2020-11-02,Recommendation,2020-11-04,,Housekeeping,Completed Not Verified,2023-08-03,5CE8266757B27623F18AB526111231B6,4D63EC1AA4C46738107033714ADF7189,1002.0,True,0.0,False,,Housekeeping,310,9
Property,91542E24EDEC4F369B58C468BF281734,2023-04-25,Recommendation,,,Housekeeping,No Plans Agreed,,90581D96B500FD2D3FD701A583409CB8,EB4BFFE0D6DDACCB8A7D487B7B8FCD42,,True,0.0,False,,Housekeeping,34,2
Property,91542E24EDEC4F369B58C468BF281734,2023-04-25,Recommendation,,,Security,No Plans Agreed,,90581D96B500FD2D3FD701A583409CB8,EB4BFFE0D6DDACCB8A7D487B7B8FCD42,,True,0.0,False,,Security,34,2
Property,B3A74DC67BCEFA49B9F36E0F361F1EF8,2023-11-14,Recommendation,2023-01-06,,Storage_Hazards,No Response,2023-01-06,07D935680B6501B2E42FE4BAEA021389,A12A3079E14CED46E69BA52B8A90B21A,0.0,True,0.0,False,,Other,11,2
Property,B3A74DC67BCEFA49B9F36E0F361F1EF8,2023-11-14,Recommendation,2023-01-06,,Storage_Hazards,No Response,2023-01-06,07D935680B6501B2E42FE4BAEA021389,A12A3079E14CED46E69BA52B8A90B21A,0.0,True,0.0,False,,Other,11,2
Property,A38291FB349B6292680C4610CC62107D,2023-05-17,Recommendation,,,Process_Hazards,In Process,2023-05-31,FBD1E7BA9564863B88D5C43CB833AFAF,F4A5F77DBC261A64BD853D05F8410365,,True,0.0,False,,Other,414,7
Property,A38291FB349B6292680C4610CC62107D,2023-05-17,Recommendation,,,Process_Hazards,In Process,2023-05-31,FBD1E7BA9564863B88D5C43CB833AFAF,F4A5F77DBC261A64BD853D05F8410365,,True,0.0,False,,Other,414,7
Property,A38291FB349B6292680C4610CC62107D,2023-05-17,Recommendation,,,Electrical_Maintenance,In Process,2023-05-31,FBD1E7BA9564863B88D5C43CB833AFAF,F4A5F77DBC261A64BD853D05F8410365,,True,0.0,False,,Other,414,7
